date,averagePrice,totalBags,type,year
2017-01-08,1.25,940930.8,conventional,2017
2017-01-01,1.35,709623.08,conventional,2017
2017-12-31,1.13,43510.27,conventional,2017
2017-12-24,1.36,86760.62,conventional,2017
2017-12-17,1.26,78745.64,conventional,2017
2017-12-10,1.29,88490.93,conventional,2017
2017-12-03,1.1,42212.0,conventional,2017
2017-11-26,1.41,51360.0,conventional,2017
2017-11-19,1.36,71335.0,conventional,2017
2017-11-12,1.01,70471.0,conventional,2017
2017-11-05,1.51,47760.93,conventional,2017
2017-10-29,1.5,55149.66,conventional,2017
2017-10-22,1.52,48851.86,conventional,2017
2017-10-15,1.58,40068.27,conventional,2017
2017-10-08,1.61,48915.82,conventional,2017
2017-10-01,1.64,59142.97,conventional,2017
2017-09-24,1.63,51315.95,conventional,2017
2017-09-17,1.59,49795.99,conventional,2017
2017-09-10,1.74,58462.98,conventional,2017
2017-09-03,1.88,47263.2,conventional,2017
2017-08-27,1.83,62137.09,conventional,2017
2017-08-20,1.82,72522.66,conventional,2017
2017-08-13,1.24,63506.26,conventional,2017
2017-08-06,1.59,80307.58,conventional,2017
2017-07-30,1.55,60419.8,conventional,2017
2017-07-23,1.38,63653.06,conventional,2017
2017-07-16,1.39,62154.18,conventional,2017
2017-07-09,1.48,64156.86,conventional,2017
2017-07-02,1.57,70551.75,conventional,2017
2017-06-25,1.62,66407.04,conventional,2017
2017-06-18,1.52,75355.35,conventional,2017
2017-06-11,1.62,67852.86,conventional,2017
2017-06-04,1.66,69076.99,conventional,2017
2017-05-28,1.66,74864.26,conventional,2017
2017-05-21,1.54,66288.6,conventional,2017
2017-05-14,1.53,85838.25,conventional,2017
2017-05-07,1.23,196316.33,conventional,2017
2017-04-30,1.39,99895.53,conventional,2017
2017-04-23,1.38,133920.05,conventional,2017
2017-04-16,1.46,89595.96,conventional,2017
2017-04-09,1.33,80851.74,conventional,2017
2017-04-02,1.45,108277.49,conventional,2017
2017-03-26,1.38,104732.68,conventional,2017
2017-03-19,1.43,103161.03,conventional,2017
2017-03-12,1.41,113401.88,conventional,2017
2017-03-05,1.38,52455.23,conventional,2017
2017-02-26,1.25,56404.73,conventional,2017
2017-02-19,1.37,67253.75,conventional,2017
2017-02-12,1.13,56054.84,conventional,2017
2017-02-05,1.13,48524.31,conventional,2017
2017-01-29,1.21,55222.35,conventional,2017
2017-01-22,1.17,54792.48,conventional,2017
2017-01-15,1.25,71246.73,conventional,2017
2017-01-08,1.19,57223.18,conventional,2017
2017-01-01,1.11,37466.32,conventional,2017
2017-12-31,1.16,108057.39,conventional,2017
2017-12-24,1.39,91809.28,conventional,2017
2017-12-17,1.01,101040.15,conventional,2017
2017-12-10,1.02,122444.6,conventional,2017
2017-12-03,1.31,91187.0,conventional,2017
2017-11-26,1.4,80056.0,conventional,2017
2017-11-19,1.2,108263.0,conventional,2017
2017-11-12,1.38,101458.0,conventional,2017
2017-11-05,1.48,81933.37,conventional,2017
2017-10-29,1.22,107822.83,conventional,2017
2017-10-22,1.56,85378.2,conventional,2017
2017-10-15,1.74,88926.13,conventional,2017
2017-10-08,1.85,85404.05,conventional,2017
2017-10-01,2.0,66357.47,conventional,2017
2017-09-24,1.83,68277.93,conventional,2017
2017-09-17,1.76,60413.85,conventional,2017
2017-09-10,1.7,74417.62,conventional,2017
2017-09-03,1.8,79774.37,conventional,2017
2017-08-27,1.57,79899.83,conventional,2017
2017-08-20,1.57,77536.97,conventional,2017
2017-08-13,1.44,97649.28,conventional,2017
2017-08-06,1.41,82991.8,conventional,2017
2017-07-30,1.4,79991.7,conventional,2017
2017-07-23,1.38,90917.54,conventional,2017
2017-07-16,1.42,95259.38,conventional,2017
2017-07-09,1.4,101409.92,conventional,2017
2017-07-02,1.4,116594.17,conventional,2017
2017-06-25,1.35,107051.29,conventional,2017
2017-06-18,1.4,90769.17,conventional,2017
2017-06-11,1.41,113973.63,conventional,2017
2017-06-04,1.41,109040.9,conventional,2017
2017-05-28,1.4,103753.66,conventional,2017
2017-05-21,1.41,93526.1,conventional,2017
2017-05-14,1.42,84912.52,conventional,2017
2017-05-07,1.17,121638.61,conventional,2017
2017-04-30,1.24,103272.31,conventional,2017
2017-04-23,1.44,83833.45,conventional,2017
2017-04-16,1.47,85449.88,conventional,2017
2017-04-09,1.49,81718.75,conventional,2017
2017-04-02,1.59,80528.85,conventional,2017
2017-03-26,1.62,79014.6,conventional,2017
2017-03-19,1.53,87938.44,conventional,2017
2017-03-12,1.52,85219.68,conventional,2017
2017-03-05,1.55,72106.22,conventional,2017
2017-02-26,1.25,88242.34,conventional,2017
2017-02-19,1.26,71717.47,conventional,2017
2017-02-12,0.95,105922.37,conventional,2017
2017-02-05,0.85,197067.77,conventional,2017
2017-01-29,1.24,137958.25,conventional,2017
2017-01-22,1.0,188688.37,conventional,2017
2017-01-15,1.27,136036.6,conventional,2017
2017-01-08,1.28,121358.22,conventional,2017
2017-01-01,0.95,170066.18,conventional,2017
2017-12-31,1.35,106517.41,conventional,2017
2017-12-24,1.34,135134.32,conventional,2017
2017-12-17,1.43,131209.93,conventional,2017
2017-12-10,1.23,133341.34,conventional,2017
2017-12-03,1.35,148879.0,conventional,2017
2017-11-26,1.38,146857.0,conventional,2017
2017-11-19,1.34,186302.0,conventional,2017
2017-11-12,1.45,132910.0,conventional,2017
2017-11-05,1.4,172371.12,conventional,2017
2017-10-29,1.53,117573.12,conventional,2017
2017-10-22,1.53,134953.42,conventional,2017
2017-10-15,1.64,127188.1,conventional,2017
2017-10-08,1.67,123720.84,conventional,2017
2017-10-01,1.62,148162.05,conventional,2017
2017-09-24,1.58,131391.44,conventional,2017
2017-09-17,1.54,128767.48,conventional,2017
2017-09-10,1.54,123513.45,conventional,2017
2017-09-03,1.7,118350.56,conventional,2017
2017-08-27,1.68,128477.52,conventional,2017
2017-08-20,1.64,137502.47,conventional,2017
2017-08-13,1.54,147184.2,conventional,2017
2017-08-06,1.48,121794.62,conventional,2017
2017-07-30,1.47,127751.3,conventional,2017
2017-07-23,1.47,129376.77,conventional,2017
2017-07-16,1.51,114626.72,conventional,2017
2017-07-09,1.59,135551.27,conventional,2017
2017-07-02,1.68,129961.98,conventional,2017
2017-06-25,1.5,112210.28,conventional,2017
2017-06-18,1.75,118782.11,conventional,2017
2017-06-11,1.73,135494.22,conventional,2017
2017-06-04,1.8,134250.58,conventional,2017
2017-05-28,1.74,158169.27,conventional,2017
2017-05-21,1.75,130429.44,conventional,2017
2017-05-14,1.75,154260.15,conventional,2017
2017-05-07,1.66,198221.41,conventional,2017
2017-04-30,1.78,126746.46,conventional,2017
2017-04-23,1.66,120980.33,conventional,2017
2017-04-16,1.74,137357.41,conventional,2017
2017-04-09,1.7,153780.91,conventional,2017
2017-04-02,1.68,146101.32,conventional,2017
2017-03-26,1.66,133368.89,conventional,2017
2017-03-19,1.66,133432.45,conventional,2017
2017-03-12,1.74,124527.1,conventional,2017
2017-03-05,1.48,135236.4,conventional,2017
2017-02-26,1.49,139116.42,conventional,2017
2017-02-19,1.37,134059.65,conventional,2017
2017-02-12,1.19,228843.43,conventional,2017
2017-02-05,1.28,127371.2,conventional,2017
2017-01-29,1.48,124991.21,conventional,2017
2017-01-22,1.51,125893.84,conventional,2017
2017-01-15,1.44,127670.19,conventional,2017
2017-01-08,1.39,119577.07,conventional,2017
2017-01-01,1.4,88635.94,conventional,2017
2017-12-31,0.75,268947.9,conventional,2017
2017-12-24,0.75,327270.12,conventional,2017
2017-12-17,0.7,298125.45,conventional,2017
2017-12-10,0.64,280223.93,conventional,2017
2017-12-03,0.72,230306.0,conventional,2017
2017-11-26,0.77,208688.0,conventional,2017
2017-11-19,0.6,260494.0,conventional,2017
2017-11-12,0.72,275520.0,conventional,2017
2017-11-05,0.79,415160.56,conventional,2017
2017-10-29,0.98,217039.28,conventional,2017
2017-10-22,1.04,211738.95,conventional,2017
2017-10-15,1.17,218192.97,conventional,2017
2017-10-08,1.28,230735.5,conventional,2017
2017-10-01,1.31,221324.39,conventional,2017
2017-09-24,1.24,190144.1,conventional,2017
2017-09-17,1.22,200674.72,conventional,2017
2017-09-10,1.2,197207.83,conventional,2017
2017-09-03,1.2,178826.58,conventional,2017
2017-08-27,1.18,200892.45,conventional,2017
2017-08-20,1.14,229623.9,conventional,2017
2017-08-13,1.01,291586.97,conventional,2017
2017-08-06,0.94,271284.09,conventional,2017
2017-07-30,0.96,272166.36,conventional,2017
2017-07-23,0.89,253077.35,conventional,2017
2017-07-16,0.92,250709.72,conventional,2017
2017-07-09,0.75,534479.18,conventional,2017
2017-07-02,0.77,472925.89,conventional,2017
2017-06-25,0.77,448106.16,conventional,2017
2017-06-18,0.7,425913.53,conventional,2017
2017-06-11,0.68,429333.04,conventional,2017
2017-06-04,0.76,459147.75,conventional,2017
2017-05-28,0.81,417897.82,conventional,2017
2017-05-21,0.74,369576.88,conventional,2017
2017-05-14,0.69,430529.17,conventional,2017
2017-05-07,0.65,433719.96,conventional,2017
2017-04-30,0.75,349539.01,conventional,2017
2017-04-23,0.7,392876.94,conventional,2017
2017-04-16,0.73,420439.63,conventional,2017
2017-04-09,0.65,317401.69,conventional,2017
2017-04-02,0.67,411753.31,conventional,2017
2017-03-26,0.57,393891.5,conventional,2017
2017-03-19,0.68,418297.99,conventional,2017
2017-03-12,0.65,354704.18,conventional,2017
2017-03-05,0.67,388598.61,conventional,2017
2017-02-26,0.65,283442.74,conventional,2017
2017-02-19,0.67,272123.77,conventional,2017
2017-02-12,0.54,388743.42,conventional,2017
2017-02-05,0.46,450365.83,conventional,2017
2017-01-29,0.58,317771.23,conventional,2017
2017-01-22,0.54,379300.07,conventional,2017
2017-01-15,0.6,404309.23,conventional,2017
2017-01-08,0.73,332379.37,conventional,2017
2017-01-01,0.63,268641.81,conventional,2017
2017-12-31,1.01,41445.01,conventional,2017
2017-12-24,1.29,38825.83,conventional,2017
2017-12-17,1.01,43462.78,conventional,2017
2017-12-10,1.27,38311.47,conventional,2017
2017-12-03,1.18,35165.0,conventional,2017
2017-11-26,1.02,35572.0,conventional,2017
2017-11-19,1.5,41488.0,conventional,2017
2017-11-12,1.51,41061.0,conventional,2017
2017-11-05,1.54,37502.96,conventional,2017
2017-10-29,1.52,38207.09,conventional,2017
2017-10-22,1.54,40816.38,conventional,2017
2017-10-15,1.56,40439.86,conventional,2017
2017-10-08,1.6,37482.74,conventional,2017
2017-10-01,1.33,37892.11,conventional,2017
2017-09-24,1.32,32004.72,conventional,2017
2017-09-17,1.29,35324.42,conventional,2017
2017-09-10,1.31,32111.86,conventional,2017
2017-09-03,1.31,31843.95,conventional,2017
2017-08-27,1.28,35424.08,conventional,2017
2017-08-20,1.29,35318.43,conventional,2017
2017-08-13,1.27,35000.74,conventional,2017
2017-08-06,1.29,34297.07,conventional,2017
2017-07-30,1.29,33703.24,conventional,2017
2017-07-23,1.29,35258.45,conventional,2017
2017-07-16,1.26,33887.75,conventional,2017
2017-07-09,1.25,38847.45,conventional,2017
2017-07-02,1.25,41827.48,conventional,2017
2017-06-25,1.26,41380.6,conventional,2017
2017-06-18,1.29,37856.96,conventional,2017
2017-06-11,1.33,33757.64,conventional,2017
2017-06-04,1.33,43038.43,conventional,2017
2017-05-28,1.32,52012.99,conventional,2017
2017-05-21,1.02,49694.79,conventional,2017
2017-05-14,1.33,44757.47,conventional,2017
2017-05-07,1.03,53123.79,conventional,2017
2017-04-30,1.05,46301.88,conventional,2017
2017-04-23,1.34,43466.11,conventional,2017
2017-04-16,1.33,46994.24,conventional,2017
2017-04-09,1.36,43937.37,conventional,2017
2017-04-02,1.37,43844.62,conventional,2017
2017-03-26,1.34,45873.75,conventional,2017
2017-03-19,1.34,42542.61,conventional,2017
2017-03-12,1.34,40479.58,conventional,2017
2017-03-05,1.02,44127.48,conventional,2017
2017-02-26,1.33,38063.11,conventional,2017
2017-02-19,1.33,33162.06,conventional,2017
2017-02-12,1.28,39783.18,conventional,2017
2017-02-05,1.02,39125.73,conventional,2017
2017-01-29,1.26,40835.61,conventional,2017
2017-01-22,1.04,41744.33,conventional,2017
2017-01-15,1.08,42252.56,conventional,2017
2017-01-08,1.02,37524.26,conventional,2017
2017-01-01,1.02,37562.67,conventional,2017
2017-12-31,1.02,515208.08,conventional,2017
2017-12-24,1.26,466146.36,conventional,2017
2017-12-17,1.05,476580.03,conventional,2017
2017-12-10,1.15,547898.32,conventional,2017
2017-12-03,1.19,474976.0,conventional,2017
2017-11-26,1.28,336422.0,conventional,2017
2017-11-19,1.12,446016.0,conventional,2017
2017-11-12,1.26,511771.0,conventional,2017
2017-11-05,1.48,381761.77,conventional,2017
2017-10-29,1.38,416809.82,conventional,2017
2017-10-22,1.48,412804.6,conventional,2017
2017-10-15,1.77,337910.44,conventional,2017
2017-10-08,1.81,385366.17,conventional,2017
2017-10-01,1.77,424991.76,conventional,2017
2017-09-24,1.75,452107.21,conventional,2017
2017-09-17,1.66,420101.85,conventional,2017
2017-09-10,1.6,482169.29,conventional,2017
2017-09-03,1.58,485648.58,conventional,2017
2017-08-27,1.37,458454.4,conventional,2017
2017-08-20,1.53,456630.75,conventional,2017
2017-08-13,1.43,474493.7,conventional,2017
2017-08-06,1.43,498426.68,conventional,2017
2017-07-30,1.46,479947.75,conventional,2017
2017-07-23,1.39,528322.63,conventional,2017
2017-07-16,1.38,557153.6,conventional,2017
2017-07-09,1.32,721146.31,conventional,2017
2017-07-02,1.31,729029.47,conventional,2017
2017-06-25,1.35,671480.15,conventional,2017
2017-06-18,1.35,708966.7,conventional,2017
2017-06-11,1.31,685138.14,conventional,2017
2017-06-04,1.31,667444.99,conventional,2017
2017-05-28,1.38,631867.51,conventional,2017
2017-05-21,1.33,580451.89,conventional,2017
2017-05-14,1.33,597435.97,conventional,2017
2017-05-07,1.13,657742.83,conventional,2017
2017-04-30,1.19,564515.24,conventional,2017
2017-04-23,1.18,617752.21,conventional,2017
2017-04-16,1.35,526077.06,conventional,2017
2017-04-09,1.28,472047.53,conventional,2017
2017-04-02,1.29,429421.7,conventional,2017
2017-03-26,1.33,456571.72,conventional,2017
2017-03-19,1.3,460488.81,conventional,2017
2017-03-12,1.29,410808.52,conventional,2017
2017-03-05,1.25,435845.24,conventional,2017
2017-02-26,1.05,526369.11,conventional,2017
2017-02-19,0.96,586670.84,conventional,2017
2017-02-12,0.94,541875.2,conventional,2017
2017-02-05,0.76,609037.63,conventional,2017
2017-01-29,1.06,585212.29,conventional,2017
2017-01-22,1.09,513455.77,conventional,2017
2017-01-15,1.05,602928.33,conventional,2017
2017-01-08,1.06,489853.49,conventional,2017
2017-01-01,0.83,405848.3,conventional,2017
2017-12-31,0.89,255129.46,conventional,2017
2017-12-24,1.33,189979.61,conventional,2017
2017-12-17,1.31,186510.02,conventional,2017
2017-12-10,1.29,204767.87,conventional,2017
2017-12-03,0.88,335821.0,conventional,2017
2017-11-26,1.48,154751.0,conventional,2017
2017-11-19,1.53,158491.0,conventional,2017
2017-11-12,1.11,286211.0,conventional,2017
2017-11-05,1.03,289977.41,conventional,2017
2017-10-29,1.29,223927.25,conventional,2017
2017-10-22,1.36,230655.97,conventional,2017
2017-10-15,1.25,144902.68,conventional,2017
2017-10-08,1.9,144079.34,conventional,2017
2017-10-01,1.84,146034.98,conventional,2017
2017-09-24,1.82,151713.69,conventional,2017
2017-09-17,1.83,161992.34,conventional,2017
2017-09-10,1.87,158604.85,conventional,2017
2017-09-03,1.76,168516.38,conventional,2017
2017-08-27,1.34,319197.98,conventional,2017
2017-08-20,1.32,332779.14,conventional,2017
2017-08-13,1.71,194772.49,conventional,2017
2017-08-06,1.58,252156.36,conventional,2017
2017-07-30,1.34,204336.04,conventional,2017
2017-07-23,1.15,187177.72,conventional,2017
2017-07-16,1.38,200607.82,conventional,2017
2017-07-09,0.7,661498.41,conventional,2017
2017-07-02,0.99,419977.74,conventional,2017
2017-06-25,0.96,451960.99,conventional,2017
2017-06-18,0.97,422518.77,conventional,2017
2017-06-11,1.0,403160.16,conventional,2017
2017-06-04,1.12,425984.16,conventional,2017
2017-05-28,0.97,440735.34,conventional,2017
2017-05-21,1.01,379056.73,conventional,2017
2017-05-14,0.95,427452.46,conventional,2017
2017-05-07,0.91,429319.87,conventional,2017
2017-04-30,0.84,523591.09,conventional,2017
2017-04-23,0.91,371558.54,conventional,2017
2017-04-16,0.98,404992.95,conventional,2017
2017-04-09,1.08,389459.73,conventional,2017
2017-04-02,1.12,361394.75,conventional,2017
2017-03-26,1.12,342737.15,conventional,2017
2017-03-19,1.11,336553.15,conventional,2017
2017-03-12,0.84,572578.25,conventional,2017
2017-03-05,0.89,450458.59,conventional,2017
2017-02-26,0.7,572607.64,conventional,2017
2017-02-19,0.76,524637.27,conventional,2017
2017-02-12,0.77,436350.54,conventional,2017
2017-02-05,0.68,737683.65,conventional,2017
2017-01-29,0.76,563713.13,conventional,2017
2017-01-22,0.87,393543.44,conventional,2017
2017-01-15,0.85,443550.56,conventional,2017
2017-01-08,0.85,470368.5,conventional,2017
2017-01-01,0.73,486819.55,conventional,2017
2017-12-31,0.92,188302.43,conventional,2017
2017-12-24,1.27,95507.15,conventional,2017
2017-12-17,1.24,99975.18,conventional,2017
2017-12-10,1.03,184873.58,conventional,2017
2017-12-03,1.18,92471.0,conventional,2017
2017-11-26,1.36,84452.0,conventional,2017
2017-11-19,1.36,91940.0,conventional,2017
2017-11-12,1.4,91011.0,conventional,2017
2017-11-05,1.39,96517.96,conventional,2017
2017-10-29,1.48,88885.52,conventional,2017
2017-10-22,1.63,74153.79,conventional,2017
2017-10-15,1.63,77171.01,conventional,2017
2017-10-08,1.7,77408.72,conventional,2017
2017-10-01,1.63,80679.09,conventional,2017
2017-09-24,1.54,86817.71,conventional,2017
2017-09-17,1.47,93775.17,conventional,2017
2017-09-10,1.57,88212.17,conventional,2017
2017-09-03,1.54,98053.67,conventional,2017
2017-08-27,1.47,104767.4,conventional,2017
2017-08-20,1.42,108206.39,conventional,2017
2017-08-13,1.39,103643.87,conventional,2017
2017-08-06,1.29,100317.94,conventional,2017
2017-07-30,1.31,98327.18,conventional,2017
2017-07-23,1.31,112556.58,conventional,2017
2017-07-16,1.3,114662.4,conventional,2017
2017-07-09,1.25,120250.53,conventional,2017
2017-07-02,1.22,119632.72,conventional,2017
2017-06-25,1.24,110646.23,conventional,2017
2017-06-18,1.34,98468.65,conventional,2017
2017-06-11,1.3,107071.19,conventional,2017
2017-06-04,1.43,101238.11,conventional,2017
2017-05-28,1.41,113030.98,conventional,2017
2017-05-21,1.39,107573.08,conventional,2017
2017-05-14,1.33,121072.14,conventional,2017
2017-05-07,1.33,138010.55,conventional,2017
2017-04-30,1.44,106482.26,conventional,2017
2017-04-23,1.4,118014.62,conventional,2017
2017-04-16,1.44,101457.19,conventional,2017
2017-04-09,1.45,91557.04,conventional,2017
2017-04-02,1.39,112990.11,conventional,2017
2017-03-26,1.41,96621.78,conventional,2017
2017-03-19,1.39,90466.21,conventional,2017
2017-03-12,1.42,84542.89,conventional,2017
2017-03-05,1.32,92133.59,conventional,2017
2017-02-26,1.21,88272.17,conventional,2017
2017-02-19,1.27,91064.71,conventional,2017
2017-02-12,1.18,94428.4,conventional,2017
2017-02-05,0.97,79421.44,conventional,2017
2017-01-29,1.26,84049.95,conventional,2017
2017-01-22,1.14,84545.16,conventional,2017
2017-01-15,1.27,83025.59,conventional,2017
2017-01-08,1.22,97786.11,conventional,2017
2017-01-01,1.18,69190.43,conventional,2017
2017-12-31,0.83,109332.7,conventional,2017
2017-12-24,1.19,84668.37,conventional,2017
2017-12-17,1.13,82401.15,conventional,2017
2017-12-10,1.04,109630.08,conventional,2017
2017-12-03,1.02,76288.0,conventional,2017
2017-11-26,1.24,54964.0,conventional,2017
2017-11-19,1.23,67821.0,conventional,2017
